case_type,amount_due,days_overdue,npa_status,payment_history_score,total_past_defaults,failure_reason,recovered
transaction,14921.48,96,NPA,0.5136,3,bank_downtime,0
transaction,2189.09,68,SMA-2,0.6877,1,otp_failure,0
loan,35111.94,59,SMA-1,0.744,0,missed_emi,0
transaction,8500.92,62,SMA-2,0.2902,4,card_declined,0
loan,26181.54,35,SMA-1,0.483,2,missed_emi,0
transaction,1458.39,3,SMA-0,0.3812,2,insufficient_funds,0
transaction,4225.71,78,SMA-2,0.4387,1,card_declined,0
loan,40573.11,63,SMA-2,0.8676,0,insufficient_funds,0
loan,25428.15,40,SMA-1,0.8056,0,bank_downtime,1
loan,18574.8,97,NPA,0.7293,1,missed_emi,1
transaction,7988.37,27,SMA-0,0.6015,2,otp_failure,0
transaction,17160.79,23,SMA-0,0.3228,3,card_declined,0
loan,38704.96,92,NPA,0.4615,3,missed_emi,0
transaction,5810.15,80,SMA-2,0.8025,0,card_declined,0
transaction,2791.29,45,SMA-1,0.4655,2,card_declined,0
transaction,5413.97,10,SMA-0,0.2254,2,otp_failure,0
transaction,18454.75,17,SMA-0,0.4739,3,card_declined,0
loan,31171.5,61,SMA-2,0.4111,4,missed_emi,0
transaction,10902.86,32,SMA-1,0.5064,2,otp_failure,0
transaction,12129.68,86,SMA-2,0.3591,3,otp_failure,0
transaction,7637.55,107,NPA,0.417,2,insufficient_funds,0
transaction,16238.59,81,NPA,0.5896,3,insufficient_funds,0
transaction,10704.08,31,SMA-1,0.6374,1,insufficient_funds,0
transaction,2776.58,78,SMA-2,0.7602,2,card_declined,0
transaction,3016.77,29,SMA-0,0.5428,1,card_declined,1
loan,29158.66,13,SMA-1,0.5947,2,insufficient_funds,0
transaction,18763.12,2,SMA-0,0.9035,1,insufficient_funds,1
transaction,6512.87,32,SMA-1,0.7603,3,card_declined,1
loan,44129.35,98,NPA,0.6075,1,insufficient_funds,0
loan,39384.3,19,SMA-0,0.762,1,insufficient_funds,0
transaction,5332.34,16,SMA-0,0.5903,4,insufficient_funds,0
transaction,1208.64,112,NPA,0.6738,0,insufficient_funds,0
transaction,2486.02,1,SMA-0,0.566,2,card_declined,1
loan,37782.23,78,SMA-2,0.4001,2,missed_emi,0
loan,13985.14,26,SMA-0,0.6591,0,bank_downtime,1
loan,21707.19,2,SMA-0,0.9495,0,insufficient_funds,1
transaction,10283.13,100,NPA,0.8355,1,card_declined,0
loan,37646.07,10,SMA-1,0.4158,2,missed_emi,0
transaction,2708.01,49,SMA-1,0.3706,3,otp_failure,1
transaction,8424.14,22,SMA-0,0.3792,4,card_declined,0
transaction,9958.92,4,SMA-0,0.3905,5,card_declined,0
loan,29337.22,3,Standard,0.4237,3,insufficient_funds,0
transaction,16458.03,8,SMA-0,0.6706,2,bank_downtime,1
loan,12725.52,5,SMA-0,0.3707,5,bank_downtime,0
transaction,16252.71,74,SMA-2,0.1816,4,bank_downtime,0
transaction,14011.13,42,SMA-1,0.4917,5,insufficient_funds,0
transaction,11339.48,28,SMA-0,0.5889,3,bank_downtime,1
transaction,14140.79,35,SMA-1,0.6445,1,card_declined,0
loan,23540.8,103,NPA,0.8542,1,missed_emi,0
transaction,3198.75,99,NPA,0.8769,2,insufficient_funds,0
loan,34959.44,68,SMA-2,0.4118,2,insufficient_funds,0
loan,28610.25,94,NPA,0.5541,3,insufficient_funds,0
loan,33771.87,26,SMA-0,0.3682,2,missed_emi,0
transaction,7090.98,31,SMA-1,0.1858,5,bank_downtime,0
transaction,18183.9,56,SMA-1,0.6934,1,insufficient_funds,0
transaction,11953.71,57,SMA-1,0.4195,1,card_declined,0
loan,8843.11,41,SMA-1,0.5262,3,insufficient_funds,0
loan,25241.18,33,SMA-1,0.6185,1,insufficient_funds,0
transaction,15248.94,116,NPA,0.4439,1,card_declined,0
loan,40736.06,83,SMA-2,0.7983,1,missed_emi,0
transaction,10144.64,37,SMA-1,0.3765,1,card_declined,1
loan,45263.64,70,SMA-2,0.3442,2,missed_emi,0
transaction,5719.53,21,SMA-0,0.3238,3,bank_downtime,0
loan,23476.94,7,SMA-1,0.7562,2,insufficient_funds,0
transaction,18022.64,29,Standard,0.8,0,insufficient_funds,0
loan,45331.55,33,SMA-1,0.7659,1,insufficient_funds,0
loan,35857.07,1,SMA-0,0.4275,3,missed_emi,0
loan,43654.12,82,SMA-2,0.2744,3,bank_downtime,0
transaction,2231.08,29,SMA-0,0.3839,3,bank_downtime,1
transaction,17367.4,52,SMA-1,0.5502,2,card_declined,0
transaction,6752.09,5,SMA-0,0.1982,4,otp_failure,0
transaction,3977.46,13,Standard,0.5502,1,bank_downtime,1
transaction,5167.71,95,NPA,0.8387,3,insufficient_funds,0
loan,23808.58,55,SMA-1,0.301,1,missed_emi,0
transaction,5398.24,107,NPA,0.9564,0,card_declined,0
transaction,6751.07,120,NPA,0.7232,1,insufficient_funds,0
transaction,3132.08,31,SMA-1,0.6404,1,insufficient_funds,0
transaction,6275.45,24,SMA-0,0.7824,1,otp_failure,1
loan,30752.77,89,SMA-2,0.8162,0,insufficient_funds,0
transaction,9116.15,120,NPA,0.7437,1,insufficient_funds,0
loan,20602.34,57,SMA-0,0.8287,0,bank_downtime,1
transaction,15055.82,79,SMA-2,0.3666,4,card_declined,0
loan,45207.95,77,SMA-2,0.3233,2,missed_emi,0
loan,39055.52,29,SMA-0,0.5224,3,insufficient_funds,0
transaction,6974.01,51,SMA-1,0.3668,3,card_declined,0
loan,38499.9,85,SMA-1,0.8087,0,insufficient_funds,0
transaction,3463.61,65,SMA-2,0.5039,1,bank_downtime,1
loan,10864.31,1,SMA-0,0.6527,2,insufficient_funds,1
transaction,7239.73,27,SMA-0,0.7462,1,insufficient_funds,0
loan,41346.61,11,SMA-0,0.8088,0,insufficient_funds,0
loan,16085.67,18,SMA-1,0.6923,1,insufficient_funds,0
loan,7846.4,98,NPA,0.6184,2,missed_emi,0
loan,10926.93,2,SMA-0,0.6301,1,insufficient_funds,0
transaction,17245.53,17,SMA-0,0.8589,0,card_declined,0
transaction,12858.77,25,SMA-0,0.6949,1,insufficient_funds,0
transaction,5437.42,56,SMA-1,0.173,2,bank_downtime,0
transaction,11328.27,47,SMA-1,0.7875,1,card_declined,0
loan,28741.08,17,SMA-0,0.3618,3,missed_emi,0
transaction,13281.0,12,Standard,0.8839,0,card_declined,0
loan,15493.44,18,SMA-0,0.5838,2,insufficient_funds,0
loan,43898.13,43,SMA-1,0.5798,2,missed_emi,0
loan,18921.59,21,Standard,0.5927,2,bank_downtime,1
transaction,14035.57,107,NPA,0.8119,0,card_declined,0
loan,5725.61,39,SMA-1,0.7048,1,missed_emi,0
loan,21769.57,4,SMA-0,0.6974,0,missed_emi,0
transaction,7358.34,70,SMA-2,0.9899,1,otp_failure,0
loan,29456.8,27,SMA-0,0.7797,0,bank_downtime,1
loan,8273.13,60,SMA-1,0.3952,3,missed_emi,0
transaction,15907.56,22,SMA-0,0.7035,1,otp_failure,1
transaction,4746.73,51,SMA-1,0.6669,2,otp_failure,1
transaction,13702.24,76,SMA-2,0.6013,2,insufficient_funds,0
transaction,16162.64,103,NPA,0.8041,0,insufficient_funds,0
transaction,11456.6,21,SMA-0,0.7038,1,bank_downtime,1
transaction,14947.22,27,SMA-0,0.2943,2,insufficient_funds,0
transaction,13406.28,39,SMA-1,0.341,2,bank_downtime,0
transaction,7432.83,102,NPA,0.337,4,insufficient_funds,0
loan,41398.63,97,NPA,0.7432,0,insufficient_funds,0
transaction,6246.68,6,SMA-0,0.7299,1,otp_failure,1
loan,30704.58,10,Standard,0.7671,0,bank_downtime,1
transaction,15035.26,43,SMA-1,0.4933,2,card_declined,0
transaction,7889.64,8,SMA-0,0.8217,2,bank_downtime,1
transaction,6403.97,28,SMA-0,0.4502,2,insufficient_funds,1
transaction,9457.25,11,SMA-0,0.2924,3,insufficient_funds,1
transaction,16450.29,58,SMA-1,0.5694,2,insufficient_funds,0
loan,46846.48,107,SMA-2,0.6007,1,missed_emi,0
transaction,11129.13,120,SMA-2,0.6761,1,insufficient_funds,0
loan,34765.98,31,SMA-1,0.6365,1,bank_downtime,0
loan,45647.31,54,SMA-1,0.4717,2,missed_emi,0
transaction,2421.66,89,SMA-2,0.646,2,insufficient_funds,0
transaction,5025.53,9,SMA-0,0.7149,0,bank_downtime,1
loan,36900.5,65,SMA-2,0.6061,0,bank_downtime,0
transaction,16563.02,34,SMA-0,0.4373,5,card_declined,0
transaction,17212.07,16,SMA-1,0.4987,3,insufficient_funds,0
loan,23679.82,33,SMA-0,0.8187,1,bank_downtime,1
transaction,2242.13,5,SMA-0,0.2244,3,bank_downtime,1
loan,24700.17,65,SMA-2,0.6399,1,bank_downtime,1
loan,15383.06,20,SMA-0,0.5016,2,insufficient_funds,0
transaction,6178.33,25,SMA-0,0.3301,2,otp_failure,1
transaction,15559.22,9,SMA-0,0.484,3,bank_downtime,0
transaction,1972.78,90,SMA-2,0.6114,1,otp_failure,0
transaction,16637.83,42,SMA-1,0.7229,3,insufficient_funds,0
transaction,8839.55,51,SMA-1,0.4004,2,card_declined,0
loan,31822.88,51,SMA-1,0.8167,0,missed_emi,0
transaction,2248.22,34,SMA-1,0.3392,3,insufficient_funds,0
transaction,7078.5,15,SMA-0,0.2529,1,insufficient_funds,0
loan,9036.54,72,SMA-2,0.3088,3,missed_emi,0
loan,48269.47,9,SMA-0,0.9522,0,missed_emi,0
loan,41326.77,8,SMA-0,0.3325,3,insufficient_funds,0
transaction,9462.84,67,SMA-2,0.4419,4,insufficient_funds,0
loan,15062.11,16,SMA-0,0.4032,4,insufficient_funds,1
transaction,18702.37,25,SMA-0,0.6461,3,card_declined,0
transaction,7219.63,41,SMA-1,0.6227,1,insufficient_funds,0
transaction,3639.2,38,SMA-0,0.4417,2,bank_downtime,0
loan,30342.4,67,SMA-1,0.1793,5,missed_emi,0
transaction,18903.6,57,SMA-1,0.8575,0,insufficient_funds,0
transaction,574.69,59,SMA-1,0.7921,1,otp_failure,0
transaction,5143.43,68,SMA-2,0.7929,2,card_declined,0
transaction,18799.73,23,SMA-0,0.3707,4,otp_failure,0
loan,12698.87,26,SMA-0,0.3265,3,bank_downtime,0
loan,10095.96,37,SMA-0,0.7549,1,missed_emi,0
loan,30658.42,25,SMA-0,0.4418,1,insufficient_funds,0
transaction,17305.95,116,SMA-2,0.3883,3,insufficient_funds,0
transaction,9803.64,82,SMA-2,0.4121,2,card_declined,0
transaction,19894.0,12,SMA-0,0.7434,1,insufficient_funds,0
transaction,13743.85,0,Standard,0.4759,1,card_declined,1
transaction,1944.46,3,SMA-0,0.4006,1,insufficient_funds,0
loan,49677.45,19,SMA-0,0.5697,2,insufficient_funds,0
transaction,8453.94,8,SMA-0,0.6869,1,card_declined,0
transaction,6104.35,47,SMA-1,0.5498,2,card_declined,0
transaction,11378.64,89,SMA-2,0.527,2,card_declined,0
transaction,6434.0,71,SMA-2,0.717,1,bank_downtime,0
transaction,2185.92,17,SMA-0,0.8338,1,insufficient_funds,0
loan,5064.28,33,SMA-1,0.6418,0,missed_emi,0
loan,25231.25,44,SMA-1,0.3414,4,missed_emi,0
loan,42658.85,82,SMA-2,0.5099,3,insufficient_funds,0
transaction,11660.15,86,SMA-1,0.7034,1,insufficient_funds,0
transaction,19984.54,99,NPA,0.2924,4,insufficient_funds,0
transaction,6093.51,44,SMA-1,0.4246,2,otp_failure,1
transaction,5968.87,65,SMA-2,0.7033,1,insufficient_funds,0
loan,12188.73,8,Standard,0.838,0,missed_emi,1
transaction,3699.24,50,SMA-1,0.5335,2,bank_downtime,1
transaction,6061.14,19,SMA-0,0.9016,0,otp_failure,1
transaction,15960.38,36,SMA-1,0.465,2,otp_failure,0
transaction,18162.26,58,SMA-1,0.9597,0,insufficient_funds,0
loan,48878.92,20,SMA-0,0.5968,0,insufficient_funds,0
transaction,5029.65,3,SMA-0,0.886,0,bank_downtime,1
transaction,17685.3,0,Standard,0.7311,0,card_declined,1
transaction,6900.97,1,SMA-0,0.4088,3,insufficient_funds,0
transaction,2700.39,0,Standard,0.8549,1,insufficient_funds,1
loan,44151.12,8,Standard,0.7013,1,missed_emi,0
loan,33624.75,19,SMA-0,0.6384,0,missed_emi,0
loan,12412.89,17,SMA-0,0.7426,0,insufficient_funds,1
loan,24342.41,117,NPA,0.5117,2,bank_downtime,1
transaction,6101.53,25,SMA-0,0.7095,4,card_declined,0
loan,38155.76,9,SMA-0,0.7471,1,insufficient_funds,1
transaction,9341.62,48,SMA-0,0.3691,4,bank_downtime,0
transaction,19790.96,89,SMA-2,0.7825,2,otp_failure,0
loan,7463.52,63,SMA-2,0.4202,0,missed_emi,0
transaction,7422.8,24,SMA-0,0.2807,4,insufficient_funds,0
loan,26685.51,50,SMA-1,0.6651,1,missed_emi,0
transaction,10311.1,68,SMA-2,0.1194,5,card_declined,0
loan,19217.11,70,SMA-2,0.9364,0,missed_emi,0
loan,37815.81,62,SMA-2,0.4543,1,insufficient_funds,0
loan,44363.62,92,NPA,0.5194,4,bank_downtime,0
loan,47242.37,91,NPA,0.6664,1,insufficient_funds,0
loan,41229.2,52,SMA-1,0.5633,3,insufficient_funds,0
transaction,17086.31,36,SMA-0,0.569,1,insufficient_funds,1
transaction,11235.63,59,SMA-2,0.7882,1,insufficient_funds,0
transaction,16604.82,83,SMA-2,0.2289,3,insufficient_funds,0
loan,18657.68,0,Standard,0.7265,4,insufficient_funds,0
transaction,8270.34,118,SMA-2,0.3834,2,card_declined,0
loan,19261.09,14,SMA-0,0.74,1,missed_emi,0
transaction,9614.05,40,SMA-1,0.9009,1,insufficient_funds,0
transaction,6068.8,92,NPA,0.861,3,insufficient_funds,0
loan,48272.51,17,SMA-0,0.4622,2,missed_emi,0
transaction,6600.47,41,SMA-1,0.2112,3,insufficient_funds,0
transaction,2411.87,10,SMA-0,0.5752,2,bank_downtime,0
transaction,10772.93,33,SMA-0,0.3,2,insufficient_funds,0
loan,7569.46,13,SMA-0,0.6444,2,insufficient_funds,0
loan,9974.44,30,SMA-0,0.3426,2,missed_emi,0
transaction,4778.09,31,SMA-1,0.3092,3,card_declined,0
transaction,9554.83,118,NPA,0.4085,2,insufficient_funds,0
transaction,8948.39,119,NPA,0.4441,1,insufficient_funds,0
loan,40986.13,8,SMA-1,0.2383,3,insufficient_funds,0
loan,38276.36,69,SMA-2,0.285,4,missed_emi,0
transaction,8813.21,3,SMA-1,0.7318,1,card_declined,0
transaction,7007.23,2,SMA-0,0.5711,1,otp_failure,1
transaction,6671.14,8,SMA-0,0.5705,0,card_declined,0
loan,39829.78,111,NPA,0.6705,2,bank_downtime,1
loan,7343.26,105,NPA,0.3037,3,missed_emi,0
transaction,750.02,15,Standard,0.7922,3,card_declined,0
transaction,16013.12,12,SMA-0,0.7561,1,card_declined,0
transaction,9804.35,19,SMA-0,0.8228,0,card_declined,0
loan,10889.65,45,SMA-1,0.3219,3,insufficient_funds,0
transaction,5093.54,51,SMA-1,0.6136,1,card_declined,0
loan,46962.68,17,SMA-0,0.804,2,insufficient_funds,0
loan,43677.63,74,SMA-2,0.773,1,insufficient_funds,0
transaction,14340.81,25,SMA-0,0.7536,0,insufficient_funds,0
transaction,9903.39,101,NPA,0.4241,2,insufficient_funds,0
transaction,10646.31,61,SMA-2,0.9989,0,insufficient_funds,0
loan,48886.0,37,SMA-1,0.8818,1,insufficient_funds,0
loan,48459.67,78,SMA-2,0.6819,3,bank_downtime,0
loan,14687.11,83,SMA-2,0.651,1,missed_emi,0
transaction,16316.54,23,SMA-0,0.6994,1,insufficient_funds,0
transaction,4346.23,28,SMA-0,0.3359,3,card_declined,0
loan,14609.19,104,NPA,0.4399,3,missed_emi,0
loan,35424.19,12,SMA-0,0.6366,4,insufficient_funds,0
transaction,8397.52,3,SMA-0,0.9669,3,otp_failure,1
loan,46919.5,38,SMA-1,0.4356,1,bank_downtime,1
loan,9005.44,80,SMA-2,0.796,1,missed_emi,0
transaction,10474.75,76,SMA-2,0.8833,0,bank_downtime,1
loan,46333.47,101,NPA,0.9268,0,missed_emi,0
loan,45685.11,47,SMA-1,0.9279,0,insufficient_funds,0
loan,12043.81,7,SMA-0,0.9402,0,missed_emi,1
transaction,7649.44,53,SMA-1,0.6773,1,card_declined,1
transaction,12572.87,77,SMA-2,0.6667,1,bank_downtime,0
loan,12172.77,7,SMA-0,0.9447,0,insufficient_funds,1
transaction,19376.43,13,Standard,0.5463,1,insufficient_funds,0
transaction,18337.61,0,Standard,0.8091,1,insufficient_funds,1
transaction,3755.53,53,SMA-0,0.3243,3,insufficient_funds,0
transaction,2862.53,94,NPA,0.1919,4,bank_downtime,0
loan,8843.38,62,SMA-2,0.5423,2,missed_emi,0
loan,45924.96,115,NPA,0.7926,2,bank_downtime,0
transaction,4275.66,4,SMA-0,0.422,1,insufficient_funds,0
transaction,8617.56,97,NPA,0.4741,1,bank_downtime,0
transaction,9252.6,82,SMA-2,0.7019,1,otp_failure,0
loan,31955.5,25,SMA-0,0.8382,2,insufficient_funds,0
loan,8228.09,113,NPA,0.5027,1,missed_emi,0
transaction,4921.79,23,Standard,0.8588,0,insufficient_funds,0
loan,46917.07,95,NPA,0.7868,3,insufficient_funds,0
loan,45878.45,93,NPA,0.6097,0,insufficient_funds,0
loan,40158.08,74,NPA,0.6995,1,missed_emi,0
loan,5873.06,50,SMA-1,0.4619,4,insufficient_funds,0
transaction,6876.63,9,SMA-1,0.464,3,card_declined,0
loan,33258.14,46,SMA-1,0.9555,0,missed_emi,0
transaction,5866.21,29,SMA-0,0.6563,3,insufficient_funds,1
loan,45931.4,79,SMA-2,0.6012,1,missed_emi,0
loan,33525.03,74,SMA-2,0.5294,1,insufficient_funds,0
loan,8235.8,99,NPA,0.4724,2,insufficient_funds,0
loan,45905.25,1,SMA-0,0.433,2,missed_emi,0
transaction,19176.45,81,SMA-2,0.1504,4,insufficient_funds,0
transaction,2015.39,105,NPA,0.5357,5,otp_failure,0
loan,28956.21,78,SMA-2,0.8571,0,missed_emi,0
loan,18651.39,10,SMA-0,0.3739,3,bank_downtime,0
transaction,8160.36,6,SMA-0,0.8646,0,card_declined,1
transaction,4003.2,1,SMA-0,0.7627,1,insufficient_funds,1
transaction,11772.41,57,SMA-1,0.1688,4,bank_downtime,1
loan,48109.07,57,SMA-1,0.146,4,missed_emi,0
loan,27638.27,117,NPA,0.2284,4,bank_downtime,0
transaction,2116.83,33,SMA-0,0.8059,2,insufficient_funds,0
transaction,12590.03,27,SMA-0,0.7297,1,insufficient_funds,0
loan,20310.03,57,SMA-0,0.3923,3,bank_downtime,0
loan,43516.63,84,SMA-2,0.8305,0,insufficient_funds,0
transaction,8976.22,104,NPA,0.7439,1,card_declined,0
transaction,4260.37,80,SMA-2,0.6129,1,insufficient_funds,0
transaction,4226.56,36,SMA-1,0.8175,0,card_declined,0
transaction,15490.9,58,SMA-1,0.3513,3,insufficient_funds,0
transaction,5678.96,89,SMA-2,0.639,1,otp_failure,0
loan,39525.5,42,SMA-1,0.1574,5,insufficient_funds,0
loan,14264.93,17,SMA-0,0.6489,1,missed_emi,0
loan,19475.89,13,SMA-0,0.6818,1,insufficient_funds,0
loan,25946.91,0,Standard,0.2994,3,insufficient_funds,0
transaction,18892.32,68,SMA-2,0.5853,2,card_declined,0
transaction,18668.76,8,SMA-0,0.6653,0,insufficient_funds,0
transaction,4534.0,19,SMA-1,0.7741,1,card_declined,1
transaction,7485.27,24,SMA-0,0.5912,2,bank_downtime,1
loan,11722.97,50,SMA-1,0.6856,2,missed_emi,0
loan,27949.33,33,SMA-1,0.3191,4,missed_emi,0
transaction,9481.36,63,SMA-2,0.525,2,card_declined,0
transaction,18064.82,4,SMA-0,0.1164,2,card_declined,1
loan,46850.24,9,SMA-0,0.3792,2,missed_emi,0
transaction,7979.56,43,SMA-1,0.4426,1,otp_failure,0
transaction,10088.89,27,SMA-0,0.7504,1,insufficient_funds,1
loan,45330.63,24,SMA-0,0.878,0,missed_emi,0
loan,41301.85,5,SMA-0,0.5819,2,bank_downtime,0
transaction,571.3,96,NPA,0.2741,3,card_declined,0
transaction,6741.16,65,NPA,0.7802,1,insufficient_funds,0
loan,23979.84,9,Standard,0.1608,4,missed_emi,0
transaction,4979.47,4,SMA-0,0.5742,3,card_declined,0
transaction,4391.65,113,NPA,0.376,5,otp_failure,0
loan,6700.3,64,SMA-2,0.6652,1,missed_emi,0
transaction,13045.71,35,SMA-1,0.1766,2,card_declined,0
loan,16812.96,66,SMA-2,0.593,1,insufficient_funds,1
transaction,1520.77,74,NPA,0.637,0,insufficient_funds,0
loan,15394.07,77,SMA-2,0.6081,1,missed_emi,0
transaction,16137.32,41,SMA-1,0.7269,1,otp_failure,0
transaction,17104.04,36,SMA-0,0.5887,2,insufficient_funds,0
transaction,9919.79,0,Standard,0.2909,2,bank_downtime,1
transaction,8613.38,102,SMA-2,0.6216,2,card_declined,0
loan,49003.42,54,SMA-1,0.5125,1,insufficient_funds,0
loan,14025.41,16,Standard,0.6841,1,missed_emi,0
transaction,4699.51,101,NPA,0.5997,2,otp_failure,0
transaction,6191.41,100,NPA,0.722,1,insufficient_funds,0
loan,12774.08,117,NPA,0.5751,2,missed_emi,0
loan,22071.45,92,NPA,0.7072,4,missed_emi,0
transaction,18261.27,120,NPA,0.4177,3,insufficient_funds,0
transaction,12499.28,19,SMA-1,0.5678,1,card_declined,0
transaction,8532.96,87,SMA-2,0.4561,2,bank_downtime,0
loan,47048.49,84,SMA-2,0.2401,3,missed_emi,0
transaction,1445.05,18,SMA-0,0.7468,5,insufficient_funds,1
loan,14462.43,7,SMA-0,0.8156,3,missed_emi,0
transaction,11534.83,115,NPA,0.7303,0,card_declined,0
loan,32699.87,24,SMA-0,0.5291,3,missed_emi,0
transaction,1271.37,92,SMA-2,0.5812,1,insufficient_funds,0
transaction,8359.26,0,Standard,0.9449,0,card_declined,1
transaction,13158.5,1,SMA-0,0.5572,2,bank_downtime,1
loan,36413.17,40,SMA-1,0.8098,0,missed_emi,0
transaction,12943.73,19,SMA-0,0.591,3,otp_failure,1
transaction,6750.98,65,SMA-2,0.3183,3,otp_failure,0
transaction,2323.64,50,SMA-1,0.542,3,insufficient_funds,0
transaction,8828.69,5,SMA-0,0.6218,5,card_declined,0
loan,10793.95,12,SMA-0,0.6269,2,missed_emi,0
loan,47643.06,32,SMA-1,0.1545,4,missed_emi,0
loan,26382.69,14,SMA-0,0.4251,2,missed_emi,0
transaction,6686.55,79,SMA-2,0.4607,2,card_declined,0
loan,39483.68,35,SMA-1,0.7312,2,missed_emi,0
transaction,10210.0,7,Standard,0.8053,0,insufficient_funds,1
transaction,6545.66,42,SMA-1,0.5162,2,insufficient_funds,0
transaction,16333.37,7,SMA-0,0.6751,2,otp_failure,0
transaction,17409.47,10,SMA-0,0.7397,2,insufficient_funds,0
loan,35285.37,19,SMA-0,0.1821,5,missed_emi,1
loan,7113.4,90,SMA-2,0.3042,1,missed_emi,0
loan,30484.53,102,NPA,0.7513,1,insufficient_funds,0
transaction,15384.25,84,SMA-2,0.3418,3,bank_downtime,0
transaction,3161.81,27,Standard,0.9266,0,insufficient_funds,0
transaction,4959.08,22,Standard,0.5055,2,bank_downtime,1
transaction,17708.65,48,SMA-1,0.9623,0,insufficient_funds,1
transaction,892.37,69,SMA-2,0.4381,3,insufficient_funds,0
transaction,15178.18,119,SMA-2,0.8092,2,insufficient_funds,0
transaction,9738.58,10,SMA-0,0.4674,1,bank_downtime,1
transaction,9212.06,3,SMA-0,0.6205,0,insufficient_funds,0
loan,5319.34,65,NPA,0.6607,1,missed_emi,0
loan,41872.92,85,NPA,0.6784,1,insufficient_funds,0
loan,21192.12,87,SMA-2,0.7607,2,missed_emi,0
loan,29334.45,63,SMA-2,0.5029,1,insufficient_funds,0
transaction,13707.36,108,NPA,0.6066,1,insufficient_funds,0
loan,36618.33,44,SMA-0,0.6645,0,insufficient_funds,0
loan,48019.1,100,SMA-2,0.5519,4,insufficient_funds,0
transaction,10861.13,112,NPA,0.5484,3,insufficient_funds,0
transaction,8294.53,87,SMA-2,0.8384,2,card_declined,0
loan,47916.66,25,SMA-0,0.7468,0,bank_downtime,1
transaction,13021.15,15,SMA-0,0.3982,3,bank_downtime,1
transaction,6313.93,48,SMA-1,0.308,2,otp_failure,0
transaction,2966.05,38,SMA-1,0.31,3,insufficient_funds,0
transaction,16929.81,93,NPA,0.8657,0,card_declined,0
transaction,7562.54,7,SMA-0,0.8696,1,insufficient_funds,0
transaction,13379.16,20,SMA-0,0.3329,3,insufficient_funds,1
transaction,9680.92,73,SMA-2,0.5118,2,insufficient_funds,0
transaction,4379.13,7,SMA-0,0.6334,2,bank_downtime,1
loan,32075.9,26,SMA-0,0.5292,2,missed_emi,0
transaction,1683.32,32,SMA-1,0.6521,1,card_declined,0
transaction,8560.18,57,SMA-2,0.5325,2,bank_downtime,1
transaction,11158.99,12,SMA-0,0.4413,4,insufficient_funds,0
loan,24622.11,90,SMA-2,0.3761,3,missed_emi,0
transaction,15099.11,38,SMA-1,0.6688,1,card_declined,0
transaction,16644.54,100,SMA-2,0.6421,3,insufficient_funds,0
loan,39705.94,40,SMA-1,0.3222,3,missed_emi,0
loan,6746.58,22,SMA-0,0.2817,5,missed_emi,0
transaction,4285.51,11,SMA-0,0.5831,1,insufficient_funds,0
loan,29147.34,0,Standard,0.7263,1,missed_emi,0
transaction,18729.03,47,SMA-2,0.5027,1,card_declined,0
transaction,16781.66,8,Standard,0.6082,1,otp_failure,1
transaction,16929.42,32,SMA-1,0.4333,1,insufficient_funds,0
transaction,6412.56,53,SMA-1,0.519,1,bank_downtime,1
loan,24325.16,22,SMA-0,0.622,1,missed_emi,0
transaction,9678.77,13,SMA-0,0.3268,3,card_declined,1
transaction,3568.75,76,SMA-1,0.7201,0,insufficient_funds,0
loan,6398.07,107,SMA-2,0.5186,3,insufficient_funds,0
loan,47610.63,7,SMA-0,0.9233,0,insufficient_funds,1
transaction,5193.9,12,SMA-0,0.3963,3,card_declined,0
loan,15797.7,110,NPA,0.7904,0,missed_emi,0
transaction,2125.89,2,SMA-0,0.9837,0,card_declined,1
loan,46782.85,114,NPA,0.7021,3,bank_downtime,0
loan,31088.17,0,Standard,0.4555,3,insufficient_funds,0
loan,35016.66,92,NPA,0.6235,2,bank_downtime,0
transaction,18275.75,25,SMA-0,0.9274,0,otp_failure,1
transaction,7239.59,105,NPA,0.8061,0,insufficient_funds,0
transaction,12619.39,26,SMA-0,0.3312,2,otp_failure,1
transaction,1256.59,60,SMA-1,0.4065,2,otp_failure,0
transaction,4142.06,6,SMA-0,0.8579,1,card_declined,1
loan,42406.06,19,Standard,0.183,5,bank_downtime,1
transaction,15451.98,76,SMA-2,0.5529,2,card_declined,0
transaction,7337.53,46,SMA-0,0.8789,0,card_declined,0
